Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
1094;13462;"Islamic Studies";journal;"05788072";"Islamic Research Institute";No;No;0,110;Q4;4;15;54;218;9;49;0,14;14,53;20,00;0;2;Pakistan;Asiatic Region;"Islamic Research Institute";"1971, 1978, 1989, 2019-2024";"Cultural Studies (Q4); Law (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1095;6500153184;"Italian Studies";journal;"00751634, 17486181";"Maney Publishing";No;No;0,110;Q4;15;33;98;0;23;94;0,19;0,00;39,39;0;4;United Kingdom;Western Europe;"Maney Publishing";"1937-1939, 1946-1947, 1949-1995, 1999, 2002-2025";"History (Q3); Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
1096;21100888602;"Jeunesse: Young People, Texts, Cultures";journal;"1920261X, 19202601";"University of Toronto Press";No;No;0,110;Q4;6;12;65;576;8;59;0,17;48,00;76,47;0;2;Canada;Northern America;"University of Toronto Press";"2018-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1097;21101140335;"Litteraria Copernicana";journal;"1899315X, 23921617";"Nicolaus Copernicus University";Yes;Yes;0,110;Q4;2;11;134;245;3;117;0,01;22,27;66,67;0;0;Poland;Eastern Europe;"Nicolaus Copernicus University";"2019-2024";"Cultural Studies (Q4)";"Social Sciences"
1098;17367;"Revue Francaise d'Etudes Americaines";journal;"03977870";"Association Francaise d'Etudes Americaines";No;No;0,110;Q4;7;25;73;703;2;68;0,05;28,12;66,67;0;1;France;Western Europe;"Association Francaise d'Etudes Americaines";"1990, 1996-2024";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1099;24925;"Rivista degli Studi Orientali";journal;"17241863, 03924866";"Fabrizio Serra Editore Srl";No;No;0,110;Q4;5;0;89;0;7;87;0,07;0,00;0,00;0;0;Italy;Western Europe;"Fabrizio Serra Editore Srl";"1971-1972, 2012-2023";"History (Q3); Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1100;5600156254;"Slavonica";journal;"13617427";"Maney Publishing";No;No;0,110;Q4;4;3;32;97;5;29;0,00;32,33;50,00;0;0;United Kingdom;Western Europe;"Maney Publishing";"1994-1995, 2012-2014, 2016-2025";"History (Q3); Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4); Linguistics and Language (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1101;16200154735;"Studies in the Age of Chaucer";journal;"19490755, 01902407";"New Chaucer Society";No;No;0,110;Q4;15;14;81;855;15;79;0,15;61,07;75,00;0;1;United States;Northern America;"New Chaucer Society";"1997, 2002-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1102;16000154704;"Wordsworth Circle";journal;"26407310, 00438006";"University of Chicago Press";No;No;0,110;Q4;10;18;90;552;7;80;0,02;30,67;33,33;0;0;United States;Northern America;"University of Chicago Press";"2002-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1103;19900191623;"AJS Review";journal;"03640094, 14754541";"Cambridge University Press";No;No;0,109;Q4;21;14;47;1252;20;45;0,52;89,43;28,57;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1976-1982, 1984-1999, 2001-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1104;5700164170;"Central Europe";journal;"14790963";"Maney Publishing";No;No;0,109;Q4;20;19;26;0;5;24;0,06;0,00;25,00;0;2;United Kingdom;Western Europe;"Maney Publishing";"2003-2025";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1105;14465;"Deutsche Vierteljahrsschrift fur Literaturwissenschaft und Geistesgeschichte";journal;"00120936";"J.B. Metzler'sche Verlagsbuchhandlung und C.E. Poeschel Verlag GmbH Stuttgart-Weimar";No;No;0,109;Q4;8;29;111;0;10;59;0,07;0,00;38,71;0;2;Germany;Western Europe;"J.B. Metzler'sche Verlagsbuchhandlung und C.E. Poeschel Verlag GmbH Stuttgart-Weimar";"1973, 1978, 1988, 1999, 2002-2025";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
1106;21101243077;"Discourses on Culture";journal;"24500402";"";Yes;Yes;0,109;Q4;1;9;29;434;6;26;0,21;48,22;40,00;0;1;Poland;Eastern Europe;"";"2022-2024";"Business and International Management (Q4); Communication (Q4); Cultural Studies (Q4); Linguistics and Language (Q4)";"Business, Management and Accounting; Social Sciences"
1107;21477;"East European Jewish Affairs";journal;"1743971X, 13501674";"Taylor and Francis Ltd.";No;No;0,109;Q4;11;0;34;0;6;30;0,06;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2003, 2005-2022";"History (Q3); Cultural Studies (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
1108;23567;"Estudios de Asia y Africa";journal;"01850164";"Colegio de Mexico, A.C., Departamento de Publicaciones";Yes;Yes;0,109;Q4;3;13;67;563;8;66;0,12;43,31;21,43;0;4;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1984, 2014-2024";"Anthropology (Q4); Cultural Studies (Q4); Linguistics and Language (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1109;21101225574;"Eurasiatica";book series;"26108879, 26109433";"Fondazione Universita Ca Foscari";No;No;0,109;Q4;2;15;42;414;6;26;0,16;27,60;55,56;0;0;Italy;Western Europe;"Fondazione Universita Ca Foscari";"2019-2022, 2024";"History (Q3); Archeology (Q4); Archeology (arts and humanities) (Q4); Cultural Studies (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1110;21100902912;"European Yearbook of Minority Issues";journal;"15707865, 22116117";"Brill Academic Publishers";No;No;0,109;Q4;13;1;48;0;8;46;0,15;0,00;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2001, 2003-2005, 2008, 2010-2024";"Anthropology (Q4); Cultural Studies (Q4); Geography, Planning and Development (Q4); Law (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1111;21100890301;"Folklor/Edebiyat";journal;"13007491, 27916057";"Cyprus International University";Yes;No;0,109;Q4;4;74;209;2731;24;209;0,07;36,91;47,37;0;24;Cyprus;Western Europe;"Cyprus International University";"2018-2024";"History (Q3); Anthropology (Q4); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1112;21100897743;"Journal of Chinese Humanities";journal;"23521333, 23521341";"Brill Academic Publishers";Yes;Yes;0,109;Q4;5;23;62;480;15;54;0,19;20,87;5,56;0;1;Netherlands;Western Europe;"Brill Academic Publishers";"2014-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
1113;5800207568;"Scando-Slavica";journal;"00806765";"Routledge";No;No;0,109;Q4;11;8;50;320;6;42;0,13;40,00;44,44;0;0;United Kingdom;Western Europe;"Routledge";"1954, 1956-1995, 1997-2024";"History (Q3); Literature and Literary Theory (Q3); Archeology (arts and humanities) (Q4); Cultural Studies (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
1114;21100837990;"Slavia Meridionalis";journal;"23922400";"Polish Academy of Sciences, Institute of Slavic Studies";Yes;Yes;0,109;Q4;3;24;74;724;8;70;0,08;30,17;75,00;0;4;Poland;Eastern Europe;"Polish Academy of Sciences, Institute of Slavic Studies";"2017-2024";"History (Q3); Literature and Literary Theory (Q3); Anthropology (Q4); Cultural Studies (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
1115;21100778623;"Slovene";journal;"23040785, 23056754";"Institute for Slavic Studies of the Russian Academy of Sciences";Yes;Yes;0,109;Q4;6;6;91;178;10;91;0,11;29,67;50,00;0;0;Russian Federation;Eastern Europe;"Institute for Slavic Studies of the Russian Academy of Sciences";"2016-2023";"History (Q3); Cultural Studies (Q4); Linguistics and Language (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1116;21101245238;"Tietolipas";book series;"05626129, 26702584";"Suomalaisen Kirjallisuuden Seura";No;No;0,109;Q4;1;3;50;1;1;13;0,02;0,33;0,00;0;0;Finland;Western Europe;"Suomalaisen Kirjallisuuden Seura";"2022-2024";"Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1117;21101039166;"Angles";journal;"22742042";"Societe des Anglicistes de l’Enseignement Superieur";Yes;Yes;0,108;Q4;3;11;52;253;9;52;0,09;23,00;77,78;0;5;France;Western Europe;"Societe des Anglicistes de l’Enseignement Superieur";"2020-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
1118;21100444383;"Brill's Studies in Language, Cognition and Culture";book series;"18795412, 18795420";"Brill Academic Publishers";No;No;0,108;Q4;10;14;77;1293;6;4;0,09;92,36;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2012-2016, 2018-2024";"Anthropology (Q4); Cultural Studies (Q4); Linguistics and Language (Q4)";"Social Sciences"
1119;24424;"Canadian Review of American Studies";journal;"00077720";"Canadian Association for American Studies";No;No;0,108;Q4;9;16;48;633;6;47;0,00;39,56;44,44;0;2;Canada;Northern America;"Canadian Association for American Studies";"1973, 1979-1981, 1983, 1988, 1993, 2000, 2003, 2009-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1120;5700164093;"Comparative American Studies";journal;"17412676, 14775700";"Maney Publishing";No;No;0,108;Q4;8;17;79;708;8;73;0,13;41,65;56,25;0;5;United Kingdom;Western Europe;"Maney Publishing";"2008-2025";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1121;21100406802;"Culture and History of the Ancient Near East";book series;"15662055";"Brill Academic Publishers";No;No;0,108;Q4;18;58;32;5157;11;4;0,39;88,91;66,67;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2025";"History (Q3); Anthropology (Q4); Archeology (arts and humanities) (Q4); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1122;21100406801;"East Central and Eastern Europe in the Middle Ages, 450-1450";book series;"18728103";"Brill Academic Publishers";No;No;0,108;Q4;10;22;28;2606;1;4;0,04;118,45;50,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2008-2025";"History (Q3); Visual Arts and Performing Arts (Q3); Archeology (arts and humanities) (Q4); Cultural Studies (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
1123;21100897782;"Education and Culture";journal;"10854908, 15591786";"Purdue University Press";No;No;0,108;Q4;4;4;29;136;3;24;0,10;34,00;66,67;0;0;United States;Northern America;"Purdue University Press";"2018-2024";"History (Q3); Cultural Studies (Q4); Education (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
1124;13138;"German Life and Letters";journal;"00168777, 14680483";"Wiley-Blackwell Publishing Ltd";No;No;0,108;Q4;15;29;94;468;7;89;0,08;16,14;53,57;0;5;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1936-1939, 1947-2025";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1125;21100467355;"Historicka Sociologie";journal;"18040616, 23363525";"Charles University";Yes;Yes;0,108;Q4;4;20;65;663;10;63;0,15;33,15;26,32;0;3;Czech Republic;Eastern Europe;"Charles University";"2016-2024";"History (Q3); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1126;21101148015;"History of Oriental Studies";book series;"24054488";"Brill Academic Publishers";No;No;0,108;Q4;6;23;38;3117;8;4;0,00;135,52;0,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2015-2024";"History (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1127;21100241607;"Islamic Quarterly";journal;"00211842";"Islamic Cultural Centre";No;No;0,108;Q4;5;12;50;500;11;50;0,19;41,67;11,11;0;3;United Kingdom;Western Europe;"Islamic Cultural Centre";"1983, 1985, 2011-2024";"History (Q3); Cultural Studies (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1128;21101239988;"Journal of Romanian Studies";journal;"2754415X, 26275325";"Liverpool University Press";No;No;0,108;Q4;2;11;42;71;8;34;0,20;6,45;30,00;0;0;United Kingdom;Western Europe;"Liverpool University Press";"2020-2024";"Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1129;4700153513;"Journal of the Polynesian Society";journal;"00324000, 22305955";"University of Auckland";No;No;0,108;Q4;17;0;14;0;3;14;0,00;0,00;0,00;0;0;New Zealand;Pacific Region;"University of Auckland";"1971-1972, 1977, 1979, 1988, 1996, 2001, 2006-2022";"Anthropology (Q4); Archeology (arts and humanities) (Q4); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1130;21100864539;"Studia Judaica";journal;"15069729, 24500100";"Polskie Towarzystwo Studiow Zydowskich";Yes;Yes;0,108;Q4;2;9;48;444;3;46;0,07;49,33;66,67;0;1;Poland;Eastern Europe;"Polskie Towarzystwo Studiow Zydowskich";"2017-2024";"History (Q3); Cultural Studies (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1131;21100407149;"Studies in Medieval and Reformation Traditions";book series;"15734188";"Brill Academic Publishers";No;No;0,108;Q4;11;4;17;2555;0;4;0,00;638,75;20,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2024";"History (Q3); Cultural Studies (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
1132;21100310038;"Victorians";journal;"21660107";"Western Kentucky University";No;No;0,108;Q4;6;22;45;597;5;39;0,04;27,14;64,71;0;5;United States;Northern America;"Western Kentucky University";"2013, 2015-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1133;21100857116;"American, British and Canadian Studies";journal;"18411487, 1841964X";"";Yes;Yes;0,107;Q4;4;21;61;529;10;55;0,21;25,19;20,00;0;6;Poland;Eastern Europe;"";"2017-2024";"Literature and Literary Theory (Q3); Anthropology (Q4); Computer Science Applications (Q4); Cultural Studies (Q4); Linguistics and Language (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
1134;21100430551;"ARTMargins";journal;"21622574, 21622582";"";No;No;0,107;Q4;5;16;73;132;10;38;0,18;8,25;66,67;0;5;United States;Northern America;"";"2012-2024";"History (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
1135;6000160653;"British Journal of Canadian Studies";journal;"17578078, 02699222";"Liverpool University Press";No;No;0,107;Q4;8;11;36;321;5;32;0,14;29,18;30,00;0;3;United Kingdom;Western Europe;"Liverpool University Press";"2011-2018, 2020-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1136;21100935007;"Critical Studies in Men's Fashion";journal;"20500718, 2050070X";"Intellect Ltd.";No;No;0,107;Q4;4;6;46;186;9;38;0,07;31,00;80,00;0;1;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2024";"Visual Arts and Performing Arts (Q3); Cultural Studies (Q4); Gender Studies (Q4)";"Arts and Humanities; Social Sciences"
1137;21100824547;"History and Sociology of South Asia";journal;"22308075, 22495312";"SAGE Publications Ltd";No;No;0,107;Q4;6;27;23;0;7;21;0,35;0,00;48,39;0;9;United Kingdom;Western Europe;"SAGE Publications Ltd";"2011-2024";"History (Q3); Cultural Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1138;21100214710;"Interiors: Design, Architecture, Culture";journal;"20419112, 20419120";"Taylor and Francis Ltd.";No;No;0,107;Q4;8;0;58;0;18;54;0,13;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2023";"Visual Arts and Performing Arts (Q3); Architecture (Q4); Cultural Studies (Q4)";"Arts and Humanities; Engineering; Social Sciences"
1139;21100897527;"Journal of Arabian Studies";journal;"21534780";"Taylor and Francis Ltd.";No;No;0,107;Q4;17;0;50;0;12;48;0,09;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2023";"Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
1140;21101268302;"Journal of Architectural History";journal;"20969368";"China Machine Press";No;No;0,107;Q4;2;54;159;1614;21;158;0,15;29,89;38,55;0;13;China;Asiatic Region;"China Machine Press";"2020-2024";"Archeology (arts and humanities) (Q4); Architecture (Q4); Arts and Humanities (miscellaneous) (Q4); Cultural Studies (Q4)";"Arts and Humanities; Engineering; Social Sciences"
1141;21100898308;"Languages Cultures Mediation";journal;"22841881, 24210293";"LED Edizioni Universitarie";Yes;Yes;0,107;Q4;7;7;66;263;8;65;0,05;37,57;62,50;0;5;Italy;Western Europe;"LED Edizioni Universitarie";"2014-2024";"Communication (Q4); Cultural Studies (Q4); Linguistics and Language (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1142;5700166780;"Parallax";journal;"13534645, 1460700X";"Routledge";No;No;0,107;Q4;35;8;98;360;15;92;0,14;45,00;50,00;0;0;United Kingdom;Western Europe;"Routledge";"1995-2024";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Cultural Studies (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
1143;21100857578;"Revista de Estudios Colombianos";journal;"24746800, 24746819";"";No;Yes;0,107;Q4;4;17;38;247;3;31;0,05;14,53;33,33;0;4;United States;Northern America;"";"2017-2024";"History (Q3); Literature and Literary Theory (Q3); Cultural Studies (Q4)";"Arts and Humanities; Social Sciences"
