Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
531;21100865012;"Economia Agro-Alimentare";journal;"19724802, 11261668";"FrancoAngeli";Yes;No;0,217;Q3;13;25;83;1315;79;72;0,73;52,60;60,00;0;17;Italy;Western Europe;"FrancoAngeli";"2012-2024";"Cultural Studies (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Agronomy and Crop Science (Q3); Food Animals (Q3); Food Science (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4); Management, Monitoring, Policy and Law (Q4)";"Agricultural and Biological Sciences; Business, Management and Accounting; Economics, Econometrics and Finance; Environmental Science; Social Sciences; Veterinary"
532;21101146538;"Revista Electronica de Linguistica Aplicada";journal;"18859089";"Asociacion Espanola de Linguistica Aplicada";Yes;Yes;0,217;Q3;12;21;29;1150;18;29;0,50;54,76;71,43;0;2;Spain;Western Europe;"Asociacion Espanola de Linguistica Aplicada";"2008-2016, 2018-2025";"Linguistics and Language (Q2); Education (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
533;21100896480;"Education et Didactique";journal;"21114838, 19563485";"Presses Universitaires de Rennes";No;No;0,216;Q3;5;43;64;1335;15;58;0,32;31,05;52,31;1;3;France;Western Europe;"Presses Universitaires de Rennes";"2018-2024";"Education (Q3); Social Sciences (miscellaneous) (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
534;21101039834;"Eidos: A Journal for Philosophy of Culture";journal;"2544302X";"University of Warsaw";Yes;Yes;0,216;Q3;5;28;113;874;37;88;0,13;31,21;25,00;0;1;Poland;Eastern Europe;"University of Warsaw";"2017-2024";"Cultural Studies (Q2); Philosophy (Q2); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
535;21100940999;"Revista Latinoamericana de Ciencias Sociales, Ninez y Juventud";journal;"20277679, 1692715X";"Revista Latinoamericana de Ciencias Sociales";Yes;Yes;0,216;Q3;9;40;183;1852;122;179;0,54;46,30;63,73;1;21;Colombia;Latin America;"Revista Latinoamericana de Ciencias Sociales";"2019-2025";"Social Sciences (miscellaneous) (Q3); Developmental and Educational Psychology (Q4)";"Psychology; Social Sciences"
536;21101040605;"Turyzm/Tourism";journal;"08675856, 20806922";"Lodz University Press";Yes;Yes;0,216;Q3;12;28;74;1729;94;74;1,33;61,75;47,22;0;16;Poland;Eastern Europe;"Lodz University Press";"2001-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
537;21100894549;"New Labor Forum";journal;"15572978, 10957960";"SAGE Publications Inc.";No;No;0,215;Q3;13;41;128;0;63;88;0,47;0,00;33,33;0;21;United States;Northern America;"SAGE Publications Inc.";"2015-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Urban Studies (Q3); Industrial Relations (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
538;21101134692;"Studia Warminskie";journal;"01376624";"University of Warmia and Mazury in Olsztyn";Yes;Yes;0,215;Q3;5;35;92;1039;45;92;0,58;29,69;45,24;0;4;Poland;Eastern Europe;"University of Warmia and Mazury in Olsztyn";"2019-2024";"History (Q1); Religious Studies (Q1); Philosophy (Q2); Law (Q3); Social Sciences (miscellaneous) (Q3); Developmental and Educational Psychology (Q4); Social Psychology (Q4)";"Arts and Humanities; Psychology; Social Sciences"
539;5600152906;"Szociologiai Szemle";journal;"12162051";"Hungarian Sociological Association";No;No;0,215;Q3;9;22;54;1028;35;50;0,36;46,73;28,57;0;11;Hungary;Eastern Europe;"Hungarian Sociological Association";"2009-2024";"Social Sciences (miscellaneous) (Q3)";"Social Sciences"
540;21100889435;"Academica Turistica";journal;"23354194, 18553303";"University of Primorska";No;No;0,213;Q3;8;12;62;684;66;61;1,07;57,00;45,16;0;4;Slovenia;Eastern Europe;"University of Primorska";"2018-2024";"Social Sciences (miscellaneous) (Q3); Management of Technology and Innovation (Q4); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Social Sciences"
541;21100897945;"Educacao and Realidade";journal;"01003143, 21756236";"Universidade Federal do Rio Grande do Sul,Faculdade de Educacao";Yes;Yes;0,213;Q3;8;55;177;2119;49;176;0,28;38,53;53,06;0;25;Brazil;Latin America;"Universidade Federal do Rio Grande do Sul,Faculdade de Educacao";"2018-2024";"Arts and Humanities (miscellaneous) (Q2); Education (Q3); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
542;5700165171;"Korea Observer";journal;"00233919";"Institute of Korean Studies";No;No;0,213;Q3;17;24;72;1380;29;72;0,35;57,50;32,50;0;9;South Korea;Asiatic Region;"Institute of Korean Studies";"2007-2024";"Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
543;21101230594;"Human-Animal Interactions";journal;"29579538";"CABI International";Yes;No;0,212;Q3;5;0;73;0;85;61;1,16;0,00;0,00;0;0;United Kingdom;Western Europe;"CABI International";"2022-2023";"Social Sciences (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3); Applied Psychology (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences; Veterinary"
544;21100256950;"Movement and Sports Sciences - Science et Motricite";journal;"21185735, 21185743";"EDP Sciences";No;No;0,212;Q3;17;32;83;1931;42;78;0,44;60,34;29,00;0;3;France;Western Europe;"EDP Sciences";"2010-2025";"Multidisciplinary (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Social Sciences (miscellaneous) (Q3); Neuropsychology and Physiological Psychology (Q4); Orthopedics and Sports Medicine (Q4); Physiology (Q4); Physiology (medical) (Q4); Psychology (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Multidisciplinary; Psychology; Social Sciences"
545;21100942816;"Shagi/ Steps";journal;"27821765, 24129410";"Russian Presidential Academy of National Economy and Public Administration";Yes;Yes;0,212;Q3;3;77;204;2198;20;197;0,09;28,55;69,05;0;2;Russian Federation;Eastern Europe;"Russian Presidential Academy of National Economy and Public Administration";"2019-2024";"Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q3); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Psychology; Social Sciences"
546;21101032633;"Social Psychology and Society";journal;"22211527, 23117052";"Moscow State University of Psychology and Education";Yes;Yes;0,212;Q3;9;55;169;1977;109;166;0,71;35,95;74,55;0;12;Russian Federation;Eastern Europe;"Moscow State University of Psychology and Education";"2016-2024";"Social Sciences (miscellaneous) (Q3); Applied Psychology (Q4); Social Psychology (Q4)";"Psychology; Social Sciences"
547;21600;"Studies in East European Thought";journal;"15730948, 09259392";"Springer Netherlands";No;No;0,212;Q3;13;97;129;3344;59;114;0,43;34,47;28,43;0;4;Netherlands;Western Europe;"Springer Netherlands";"1993-2025";"Literature and Literary Theory (Q1); Cultural Studies (Q2); Philosophy (Q2); Law (Q3); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
548;5000154506;"Neohelicon";journal;"15882810, 03244652";"Springer Science and Business Media B.V.";No;No;0,211;Q3;13;57;154;1583;45;148;0,34;27,77;51,85;0;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1973-2002, 2005-2025";"Literature and Literary Theory (Q1); Arts and Humanities (miscellaneous) (Q2); Law (Q3); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
549;25234;"Perspectives on Global Development and Technology";journal;"15691497, 15691500";"Brill Academic Publishers";No;No;0,211;Q3;22;22;84;1076;50;81;0,57;48,91;31,25;0;10;Netherlands;Western Europe;"Brill Academic Publishers";"2002-2024";"Development (Q3); Education (Q3); Geography, Planning and Development (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Health (social science) (Q4)";"Social Sciences"
550;21100881506;"Przestrzen Spoleczna";journal;"20841558, 20847696";"";Yes;No;0,210;Q3;7;0;64;0;84;59;1,44;0,00;0,00;0;0;Poland;Eastern Europe;"";"2018-2022";"Cultural Studies (Q2); Demography (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Education (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Urban Studies (Q3); Social Psychology (Q4)";"Economics, Econometrics and Finance; Psychology; Social Sciences"
551;21101136847;"International Tax Studies";journal;"25901117";"International Bureau of Fiscal Documentation (IBFD)";No;No;0,209;Q3;3;9;29;134;8;29;0,33;14,89;26,67;0;9;Netherlands;Western Europe;"International Bureau of Fiscal Documentation (IBFD)";"2019-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Law (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Economics, Econometrics and Finance; Social Sciences"
552;21101267701;"Journal of Sistan and Baluchistan Studies";journal;"28210808";"University of Zabol";No;No;0,209;Q3;4;11;30;378;21;30;0,46;34,36;54,17;0;3;Iran;Middle East;"University of Zabol";"2021-2024";"History (Q1); Cultural Studies (Q2); Linguistics and Language (Q2); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
553;22363;"Periodica Polytechnica Social and Management Sciences";journal;"14163837, 15873803";"Budapest University of Technology and Economics";Yes;No;0,209;Q3;16;18;54;901;61;54;0,97;50,06;64,10;0;7;Hungary;Eastern Europe;"Budapest University of Technology and Economics";"1999-2025";"Engineering (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Decision Sciences (miscellaneous) (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Decision Sciences; Engineering; Social Sciences"
554;21100373810;"Industrial Engineering and Management Systems";journal;"15987248, 22346473";"Korean Institute of Industrial Engineers";Yes;No;0,208;Q3;21;40;181;1613;265;181;1,93;40,33;32,97;0;13;South Korea;Asiatic Region;"Korean Institute of Industrial Engineers";"2014-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)";"Economics, Econometrics and Finance; Social Sciences"
555;26270;"Journal of American Studies";journal;"14695154, 00218758";"Cambridge University Press";No;No;0,208;Q3;21;18;115;2660;47;111;0,33;147,78;33,33;0;6;United Kingdom;Western Europe;"Cambridge University Press";"1967-2025";"Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
556;23285;"Natures Sciences Societes";journal;"12401307, 17652979";"EDP Sciences";Yes;Yes;0,208;Q3;23;22;133;744;49;115;0,23;33,82;55,71;0;12;France;Western Europe;"EDP Sciences";"1995-2025";"Agricultural and Biological Sciences (miscellaneous) (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Earth and Planetary Sciences; Environmental Science; Multidisciplinary; Social Sciences"
557;21100874136;"Sozialer Fortschritt";journal;"18655386, 0038609X";"Duncker und Humblot GmbH";No;No;0,208;Q3;9;63;163;1563;43;145;0,20;24,81;44,00;1;32;Germany;Western Europe;"Duncker und Humblot GmbH";"2008-2025";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
558;21100868416;"Laboratorium: Russian Review of Social Research";journal;"20781938, 20768214";"Institute for European Russian and Eurasian Studies, The George Washington University";No;No;0,207;Q3;8;10;59;473;32;59;0,47;47,30;53,85;0;1;United States;Northern America;"Institute for European Russian and Eurasian Studies, The George Washington University";"2018-2024";"History (Q1); Cultural Studies (Q2); Anthropology (Q3); Gender Studies (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
559;21101175744;"Iberoamerican Journal of Science Measurement and Communication";journal;"27097595, 27093158";"Pro-Metrics";No;No;0,205;Q3;10;30;58;1312;84;54;1,42;43,73;33,33;0;14;Estonia;Eastern Europe;"Pro-Metrics";"2021-2025";"Communication (Q3); Library and Information Sciences (Q3); Media Technology (Q3); Social Sciences (miscellaneous) (Q3)";"Engineering; Social Sciences"
560;22339;"Nigerian Journal of Economic and Social Studies";journal;"00290092";"Nigerian Economic Society";No;No;0,203;Q3;6;6;53;289;19;53;0,31;48,17;16,67;0;4;Nigeria;Africa;"Nigerian Economic Society";"1967, 1974-1977, 1982, 1984-1988, 1992, 1996-2009, 2016-2024";"Finance (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4)";"Economics, Econometrics and Finance; Social Sciences"
561;27986;"Juvenile and Family Court Journal";journal;"01617109";"Wiley-Blackwell";No;No;0,202;Q3;24;16;49;745;33;48;0,65;46,56;81,25;0;10;United States;Northern America;"Wiley-Blackwell";"1953-1954, 1961-1969, 1971, 1977-2024";"Law (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
562;19700175735;"Philippine Journal of Science";journal;"00317683";"Department of Science and Technology";No;No;0,202;Q3;24;201;678;7635;528;647;0,74;37,99;47,62;0;105;Philippines;Asiatic Region;"Department of Science and Technology";"1979, 1982, 1986-1988, 2009-2024";"Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)";"Multidisciplinary; Social Sciences"
563;21101123075;"Revista Brasileira de Alternative Dispute Resolution";journal;"25963201, 26748835";"EDITORA FORUM LTDA";No;No;0,202;Q3;8;33;83;961;80;75;1,25;29,12;52,73;0;8;Brazil;Latin America;"EDITORA FORUM LTDA";"2019-2024";"Law (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
564;17356;"Revista Mexicana de Sociologia";journal;"25940651, 01882503";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,202;Q3;18;37;124;1727;58;124;0,41;46,68;50,00;0;14;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1976, 1978-1979, 1981, 1983, 1985, 1988, 1990, 1993, 1995-1996, 2011-2025";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
565;21101055967;"Journal of Language and Discrimination";journal;"23972645, 23972637";"Equinox Publishing Ltd";No;No;0,201;Q3;7;5;40;243;37;36;1,22;48,60;85,71;0;2;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2019-2024";"Linguistics and Language (Q2); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
566;21101102056;"J-Reading";journal;"22814310, 22815694";"Edizioni Nuova Cultura";No;No;0,201;Q3;6;20;42;877;20;42;0,50;43,85;47,50;0;8;Italy;Western Europe;"Edizioni Nuova Cultura";"2020-2024";"Demography (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Urban Studies (Q3); Computers in Earth Sciences (Q4); Education (Q4)";"Earth and Planetary Sciences; Social Sciences"
567;21100812388;"Revista Criminalidad";journal;"17943108, 22565531";"Policia Nacional de Colombia";Yes;Yes;0,201;Q3;8;10;104;421;49;97;0,51;42,10;52,00;0;5;Colombia;Latin America;"Policia Nacional de Colombia";"2015-2024";"Arts and Humanities (miscellaneous) (Q2); Law (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Social Psychology (Q4)";"Arts and Humanities; Psychology; Social Sciences"
568;21101225725;"Collected Papers of the Faculty of Law of the University of Rijeka";journal;"18468314, 1330349X";"University of Rijeka Faculty of Law";Yes;Yes;0,199;Q3;3;28;117;1180;19;117;0,15;42,14;47,22;0;10;Croatia;Eastern Europe;"University of Rijeka Faculty of Law";"2013, 2020-2024";"Law (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
569;21101133629;"Eunomia. Revista en Cultura de la Legalidad";journal;"22536655";"University Carlos III of Madrid";Yes;Yes;0,199;Q3;7;44;183;2059;59;177;0,25;46,80;39,02;0;22;Spain;Western Europe;"University Carlos III of Madrid";"2019-2024";"Gender Studies (Q3); Law (Q3); Social Sciences (miscellaneous) (Q3); Public Administration (Q4)";"Social Sciences"
570;8300153102;"Religion and Human Rights";journal;"18710328, 1871031X";"Martinus Nijhoff Publishers";No;No;0,199;Q3;11;8;23;676;14;21;0,42;84,50;50,00;0;8;Netherlands;Western Europe;"Martinus Nijhoff Publishers";"2006-2024";"Religious Studies (Q2); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
571;12100154831;"Universum";journal;"0716498X, 07182376";"Universidad de Talca";Yes;Yes;0,198;Q3;15;37;118;1303;37;110;0,22;35,22;36,17;0;4;Chile;Latin America;"Universidad de Talca";"2008-2024";"Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q3)";"Arts and Humanities; Social Sciences"
